#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	annotationID	annotationDescription
DDB1	RBX1	9606.ENSP00000301764	9606.ENSP00000216225	0	0.947	0.900	0	0.994	notSpeckle	notSpeckle
DDB1	RBM39	9606.ENSP00000301764	9606.ENSP00000253363	0	0.800	0	0	0.800	notSpeckle	notSpeckle
DDB1	DDB2	9606.ENSP00000301764	9606.ENSP00000256996	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DDB1	ERCC8	9606.ENSP00000301764	9606.ENSP00000265038	0	0.953	0.900	0	0.995	notSpeckle	notSpeckle
DDB1	POLR2J	9606.ENSP00000301764	9606.ENSP00000292614	0	0.462	0.600	0	0.775	notSpeckle	notSpeckle
DDB1	POLR2A	9606.ENSP00000301764	9606.ENSP00000480158	0	0.287	0.600	0	0.702	notSpeckle	notSpeckle
DDB1	GPS1	9606.ENSP00000301764	9606.ENSP00000376167	0	0.809	0.600	0	0.920	notSpeckle	notSpeckle
DDB1	WDR5	9606.ENSP00000301764	9606.ENSP00000351446	0	0.484	0.600	0	0.785	notSpeckle	notSpeckle
DDB1	WDR42A	9606.ENSP00000301764	9606.ENSP00000357052	0	0.947	0.900	0	0.994	notSpeckle	notSpeckle
DDB1	VPRBP	9606.ENSP00000301764	9606.ENSP00000393183	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DDB2	RBX1	9606.ENSP00000256996	9606.ENSP00000216225	0	0.693	0.900	0	0.968	notSpeckle	notSpeckle
DDB2	GPS1	9606.ENSP00000256996	9606.ENSP00000376167	0	0.718	0.600	0	0.882	notSpeckle	notSpeckle
DDB2	WDR42A	9606.ENSP00000256996	9606.ENSP00000357052	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DDB2	VPRBP	9606.ENSP00000256996	9606.ENSP00000393183	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DDB2	ERCC8	9606.ENSP00000256996	9606.ENSP00000265038	0	0.270	0.900	0	0.923	notSpeckle	notSpeckle
DDX17	SF1	9606.ENSP00000380033	9606.ENSP00000366604	0	0.732	0	0	0.732	GO:1903311	Regulation of mrna metabolic process
DDX23	SF3A1	9606.ENSP00000310723	9606.ENSP00000215793	0	0.804	0	0	0.804	notSpeckle	notSpeckle
DDX23	SNRPD3	9606.ENSP00000310723	9606.ENSP00000215829	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
DDX23	PHF5A	9606.ENSP00000310723	9606.ENSP00000216252	0	0.861	0	0	0.861	notSpeckle	notSpeckle
DDX23	SF3A2	9606.ENSP00000310723	9606.ENSP00000221494	0	0.916	0	0	0.916	notSpeckle	notSpeckle
DDX23	SF3B6	9606.ENSP00000310723	9606.ENSP00000233468	0	0.810	0	0	0.810	notSpeckle	notSpeckle
DDX23	SNRPA	9606.ENSP00000310723	9606.ENSP00000243563	0	0.807	0	0	0.807	notSpeckle	notSpeckle
DDX23	SNRPC	9606.ENSP00000310723	9606.ENSP00000244520	0	0.919	0	0	0.919	notSpeckle	notSpeckle
DDX23	SNRPB2	9606.ENSP00000310723	9606.ENSP00000246071	0	0.807	0	0	0.807	notSpeckle	notSpeckle
DDX23	LSM8	9606.ENSP00000310723	9606.ENSP00000249299	0	0.818	0.900	0	0.981	notSpeckle	notSpeckle
DDX23	LSM7	9606.ENSP00000310723	9606.ENSP00000252622	0	0.828	0.900	0	0.982	notSpeckle	notSpeckle
DDX23	SNRPA1	9606.ENSP00000310723	9606.ENSP00000254193	0	0.810	0	0	0.810	notSpeckle	notSpeckle
DDX23	SNRNP40	9606.ENSP00000310723	9606.ENSP00000263694	0	0.937	0.800	0	0.986	notSpeckle	notSpeckle
DDX23	PRPF6	9606.ENSP00000310723	9606.ENSP00000266079	0	0.947	0.800	0	0.988	notSpeckle	notSpeckle
DDX23	SNRPF	9606.ENSP00000310723	9606.ENSP00000266735	0	0.949	0.900	0	0.994	notSpeckle	notSpeckle
DDX23	TXNL4A	9606.ENSP00000310723	9606.ENSP00000269601	0	0.938	0.900	0	0.993	notSpeckle	notSpeckle
DDX23	SF3B4	9606.ENSP00000310723	9606.ENSP00000271628	0	0.810	0	0	0.810	notSpeckle	notSpeckle
DDX23	SNRPG	9606.ENSP00000310723	9606.ENSP00000272348	0	0.948	0.900	0	0.994	notSpeckle	notSpeckle
DDX23	SNRPD1	9606.ENSP00000310723	9606.ENSP00000300413	0	0.854	0.900	0	0.984	notSpeckle	notSpeckle
DDX23	LSM3	9606.ENSP00000310723	9606.ENSP00000302160	0	0.813	0.900	0	0.980	notSpeckle	notSpeckle
DDX23	SF3B3	9606.ENSP00000310723	9606.ENSP00000305790	0	0.830	0	0	0.830	notSpeckle	notSpeckle
DDX23	PPIH	9606.ENSP00000310723	9606.ENSP00000306614	0	0.095	0.720	0	0.735	notSpeckle	notSpeckle
DDX23	SART1	9606.ENSP00000310723	9606.ENSP00000310448	0	0.942	0.600	0	0.975	notSpeckle	notSpeckle
DDX23	RSRC1	9606.ENSP00000310723	9606.ENSP00000481697	0	0.743	0	0	0.743	notSpeckle	notSpeckle
DDX23	SF3B5	9606.ENSP00000310723	9606.ENSP00000356541	0	0.800	0	0	0.800	notSpeckle	notSpeckle
DDX23	SF3B2	9606.ENSP00000310723	9606.ENSP00000318861	0	0.810	0	0	0.810	notSpeckle	notSpeckle
DDX23	SF3A3	9606.ENSP00000310723	9606.ENSP00000362110	0	0.850	0	0	0.850	notSpeckle	notSpeckle
DDX23	PRPF4B	9606.ENSP00000310723	9606.ENSP00000337194	0	0.860	0	0	0.860	notSpeckle	notSpeckle
DDX23	SF3B1	9606.ENSP00000310723	9606.ENSP00000335321	0	0.840	0	0	0.840	notSpeckle	notSpeckle
DDX23	SNRNP70	9606.ENSP00000310723	9606.ENSP00000472998	0	0.914	0	0	0.914	notSpeckle	notSpeckle
DDX23	LSM6	9606.ENSP00000310723	9606.ENSP00000422392	0	0.822	0.900	0	0.981	notSpeckle	notSpeckle
DDX23	NHP2L1	9606.ENSP00000310723	9606.ENSP00000383949	0	0.835	0.900	0	0.982	notSpeckle	notSpeckle
DDX23	PRPF4	9606.ENSP00000310723	9606.ENSP00000363313	0	0.942	0.720	0	0.983	notSpeckle	notSpeckle
DDX23	USP39	9606.ENSP00000310723	9606.ENSP00000312981	0	0.851	0.900	0	0.984	notSpeckle	notSpeckle
DDX23	SNRPB	9606.ENSP00000310723	9606.ENSP00000412566	0	0.871	0.900	0	0.986	notSpeckle	notSpeckle
DDX23	LSM2	9606.ENSP00000310723	9606.ENSP00000364813	0	0.890	0.900	0	0.988	notSpeckle	notSpeckle
DDX23	LSM4	9606.ENSP00000310723	9606.ENSP00000469468	0	0.894	0.900	0	0.988	notSpeckle	notSpeckle
DDX23	LSM5	9606.ENSP00000310723	9606.ENSP00000410758	0	0.894	0.900	0	0.988	notSpeckle	notSpeckle
DDX23	SNRNP200	9606.ENSP00000310723	9606.ENSP00000317123	0	0.943	0.800	0	0.988	notSpeckle	notSpeckle
DDX23	EFTUD2	9606.ENSP00000310723	9606.ENSP00000392094	0	0.952	0.800	0	0.990	notSpeckle	notSpeckle
DDX23	PRPF3	9606.ENSP00000310723	9606.ENSP00000315379	0	0.942	0.900	0	0.993	notSpeckle	notSpeckle
DDX23	PRPF31	9606.ENSP00000310723	9606.ENSP00000324122	0	0.947	0.900	0	0.994	notSpeckle	notSpeckle
DDX23	PRPF8	9606.ENSP00000310723	9606.ENSP00000460348	0	0.981	0.800	0	0.996	notSpeckle	notSpeckle
DDX23	SNRPE	9606.ENSP00000310723	9606.ENSP00000400591	0	0.956	0.900	0	0.995	notSpeckle	notSpeckle
DDX23	SNRPD2	9606.ENSP00000310723	9606.ENSP00000342374	0	0.971	0.900	0	0.997	notSpeckle	notSpeckle
DDX39A	DDX39B	9606.ENSP00000242776	9606.ENSP00000379475	0	0.719	0	0	0.719	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	MAGOH	9606.ENSP00000242776	9606.ENSP00000360525	0	0.372	0.600	0	0.738	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	THOC5	9606.ENSP00000242776	9606.ENSP00000420306	0	0.548	0.600	0	0.811	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	POLDIP3	9606.ENSP00000242776	9606.ENSP00000397927	0	0.424	0.600	0	0.759	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	THOC7	9606.ENSP00000242776	9606.ENSP00000295899	0	0.547	0.600	0	0.811	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	EIF4A3	9606.ENSP00000242776	9606.ENSP00000269349	0	0.407	0.600	0	0.752	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	THOC1	9606.ENSP00000242776	9606.ENSP00000261600	0	0.559	0.600	0	0.816	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	THOC2	9606.ENSP00000242776	9606.ENSP00000245838	0	0.850	0.600	0	0.937	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39A	SARNP	9606.ENSP00000242776	9606.ENSP00000337632	0	0.680	0.600	0	0.866	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	FYTTD1	9606.ENSP00000379475	9606.ENSP00000241502	0	0.483	0.600	0	0.784	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	THOC2	9606.ENSP00000379475	9606.ENSP00000245838	0	0.911	0.900	0	0.990	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	THOC1	9606.ENSP00000379475	9606.ENSP00000261600	0	0.653	0.900	0	0.963	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	DHX38	9606.ENSP00000379475	9606.ENSP00000268482	0	0.356	0.600	0	0.731	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	EIF4A3	9606.ENSP00000379475	9606.ENSP00000269349	0	0.488	0.600	0	0.786	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	THOC7	9606.ENSP00000379475	9606.ENSP00000295899	0	0.681	0.900	0	0.966	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	U2AF2	9606.ENSP00000379475	9606.ENSP00000307863	0	0.391	0.600	0	0.746	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	MAGOHB	9606.ENSP00000379475	9606.ENSP00000319240	0	0.659	0.600	0	0.858	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	THOC6	9606.ENSP00000379475	9606.ENSP00000326531	0	0.653	0.900	0	0.963	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	SARNP	9606.ENSP00000379475	9606.ENSP00000337632	0	0.538	0.900	0	0.951	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	MAGOH	9606.ENSP00000379475	9606.ENSP00000360525	0	0.400	0.600	0	0.750	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	RBM8A	9606.ENSP00000379475	9606.ENSP00000463058	0	0.555	0.600	0	0.814	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	POLDIP3	9606.ENSP00000379475	9606.ENSP00000397927	0	0.424	0.600	0	0.759	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX39B	THOC5	9606.ENSP00000379475	9606.ENSP00000420306	0	0.699	0.900	0	0.968	CL:1598	Mixed, incl. transcription export complex, and snrna export from nucleus
DDX42	SF3A1	9606.ENSP00000464050	9606.ENSP00000215793	0	0.667	0.600	0	0.861	none	none
DDX42	PHF5A	9606.ENSP00000464050	9606.ENSP00000216252	0	0.392	0.600	0	0.746	none	none
DDX42	SF3A2	9606.ENSP00000464050	9606.ENSP00000221494	0	0.762	0.600	0	0.900	none	none
DDX42	PRPF19	9606.ENSP00000464050	9606.ENSP00000227524	0	0.708	0	0	0.708	none	none
DDX42	SF3B6	9606.ENSP00000464050	9606.ENSP00000233468	0	0.093	0.800	0	0.810	none	none
DDX42	SF3B4	9606.ENSP00000464050	9606.ENSP00000271628	0	0.666	0.800	0	0.930	none	none
DDX42	SF3B3	9606.ENSP00000464050	9606.ENSP00000305790	0	0.804	0.800	0	0.959	none	none
DDX42	SF3B2	9606.ENSP00000464050	9606.ENSP00000318861	0	0.093	0.800	0	0.810	none	none
DDX42	SF3B1	9606.ENSP00000464050	9606.ENSP00000335321	0	0.879	0.800	0	0.974	none	none
DDX42	DHX15	9606.ENSP00000464050	9606.ENSP00000336741	0	0.722	0.600	0	0.884	none	none
DDX42	SF3B5	9606.ENSP00000464050	9606.ENSP00000356541	0	0	0.800	0	0.800	none	none
DDX46	SF3A1	9606.ENSP00000416534	9606.ENSP00000215793	0	0.851	0.600	0	0.938	none	none
DDX46	SNRPD3	9606.ENSP00000416534	9606.ENSP00000215829	0	0.822	0.600	0	0.925	none	none
DDX46	PHF5A	9606.ENSP00000416534	9606.ENSP00000216252	0	0.818	0.800	0	0.962	none	none
DDX46	SF3A2	9606.ENSP00000416534	9606.ENSP00000221494	0	0.950	0.600	0	0.979	none	none
DDX46	SF3B6	9606.ENSP00000416534	9606.ENSP00000233468	0	0.837	0.600	0	0.932	none	none
DDX46	SNRPB2	9606.ENSP00000416534	9606.ENSP00000246071	0	0.827	0.800	0	0.964	none	none
DDX46	SNRPA1	9606.ENSP00000416534	9606.ENSP00000254193	0	0.838	0.800	0	0.966	none	none
DDX46	SNRPF	9606.ENSP00000416534	9606.ENSP00000266735	0	0.824	0.600	0	0.926	none	none
DDX46	SF3B4	9606.ENSP00000416534	9606.ENSP00000271628	0	0.837	0.600	0	0.932	none	none
DDX46	SNRPG	9606.ENSP00000416534	9606.ENSP00000272348	0	0.822	0.600	0	0.925	none	none
DDX46	SF3B3	9606.ENSP00000416534	9606.ENSP00000305790	0	0.837	0.600	0	0.932	none	none
DDX46	SF3B2	9606.ENSP00000416534	9606.ENSP00000318861	0	0.837	0.600	0	0.932	none	none
DDX46	SF3B1	9606.ENSP00000416534	9606.ENSP00000335321	0	0.873	0.600	0	0.947	none	none
DDX46	DHX15	9606.ENSP00000416534	9606.ENSP00000336741	0	0.154	0.800	0	0.823	none	none
DDX46	SNRPD2	9606.ENSP00000416534	9606.ENSP00000342374	0	0.822	0.600	0	0.925	none	none
DDX46	SF3B5	9606.ENSP00000416534	9606.ENSP00000356541	0	0.800	0.600	0	0.916	none	none
DDX46	SF3A3	9606.ENSP00000416534	9606.ENSP00000362110	0	0.892	0.600	0	0.955	none	none
DDX46	SNRPE	9606.ENSP00000416534	9606.ENSP00000400591	0	0.849	0.600	0	0.937	none	none
DDX46	SNRPB	9606.ENSP00000416534	9606.ENSP00000412566	0	0.822	0.600	0	0.925	none	none
DHX15	RBM22	9606.ENSP00000336741	9606.ENSP00000199814	0	0.907	0	0	0.907	none	none
DHX15	SF3A1	9606.ENSP00000336741	9606.ENSP00000215793	0	0.540	0.600	0	0.808	none	none
DHX15	SNRPD3	9606.ENSP00000336741	9606.ENSP00000215829	0	0.965	0.720	0	0.989	none	none
DHX15	PHF5A	9606.ENSP00000336741	9606.ENSP00000216252	0	0.213	0.800	0	0.835	none	none
DHX15	SF3A2	9606.ENSP00000336741	9606.ENSP00000221494	0	0.804	0.600	0	0.918	none	none
DHX15	PRPF19	9606.ENSP00000336741	9606.ENSP00000227524	0	0.985	0	0	0.985	none	none
DHX15	SF3B6	9606.ENSP00000336741	9606.ENSP00000233468	0	0.435	0.720	0	0.835	none	none
DHX15	SYF2	9606.ENSP00000336741	9606.ENSP00000236273	0	0.867	0	0	0.867	none	none
DHX15	SNRPB2	9606.ENSP00000336741	9606.ENSP00000246071	0	0.901	0.800	0	0.979	none	none
DHX15	SNRPA1	9606.ENSP00000336741	9606.ENSP00000254193	0	0.976	0.800	0	0.995	none	none
DHX15	SNW1	9606.ENSP00000336741	9606.ENSP00000261531	0	0.983	0	0	0.983	none	none
DHX15	SNRNP40	9606.ENSP00000336741	9606.ENSP00000263694	0	0.803	0	0	0.803	none	none
DHX15	SNRPF	9606.ENSP00000336741	9606.ENSP00000266735	0	0.951	0.720	0	0.985	none	none
DHX15	SF3B4	9606.ENSP00000336741	9606.ENSP00000271628	0	0.575	0.720	0	0.876	none	none
DHX15	SNRPG	9606.ENSP00000336741	9606.ENSP00000272348	0	0.963	0.720	0	0.989	none	none
DHX15	SNRPD1	9606.ENSP00000336741	9606.ENSP00000300413	0	0.838	0.720	0	0.952	none	none
DHX15	SF3B3	9606.ENSP00000336741	9606.ENSP00000305790	0	0.589	0.720	0	0.880	none	none
DHX15	SF3B2	9606.ENSP00000336741	9606.ENSP00000318861	0	0.671	0.720	0	0.903	none	none
DHX15	RBM10	9606.ENSP00000336741	9606.ENSP00000328848	0	0.763	0	0	0.763	none	none
DHX15	SF3B1	9606.ENSP00000336741	9606.ENSP00000335321	0	0.840	0.720	0	0.953	none	none
DHX15	SF3A3	9606.ENSP00000336741	9606.ENSP00000362110	0	0.551	0.600	0	0.812	none	none
DHX15	PPIL1	9606.ENSP00000336741	9606.ENSP00000362803	0	0.817	0	0	0.817	none	none
DHX15	SF3B5	9606.ENSP00000336741	9606.ENSP00000356541	0	0.400	0.720	0	0.825	none	none
DHX15	PLRG1	9606.ENSP00000336741	9606.ENSP00000424417	0	0.955	0	0	0.955	none	none
DHX15	XAB2	9606.ENSP00000336741	9606.ENSP00000351137	0	0.938	0	0	0.938	none	none
DHX15	EFTUD2	9606.ENSP00000336741	9606.ENSP00000392094	0	0.976	0	0	0.976	none	none
DHX15	SNRPB	9606.ENSP00000336741	9606.ENSP00000412566	0	0.944	0.720	0	0.983	none	none
DHX15	SNRPE	9606.ENSP00000336741	9606.ENSP00000400591	0	0.963	0.720	0	0.989	none	none
DHX15	SNRPD2	9606.ENSP00000336741	9606.ENSP00000342374	0	0.968	0.720	0	0.990	none	none
DHX15	PRPF8	9606.ENSP00000336741	9606.ENSP00000460348	0	0.990	0	0	0.990	none	none
DHX16	RBM22	9606.ENSP00000365625	9606.ENSP00000199814	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX16	SF3A1	9606.ENSP00000365625	9606.ENSP00000215793	0	0.860	0.900	0	0.985	notSpeckle	notSpeckle
DHX16	SNRPD3	9606.ENSP00000365625	9606.ENSP00000215829	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
DHX16	PHF5A	9606.ENSP00000365625	9606.ENSP00000216252	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	SF3A2	9606.ENSP00000365625	9606.ENSP00000221494	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	PRPF19	9606.ENSP00000365625	9606.ENSP00000227524	0	0.985	0	0	0.985	notSpeckle	notSpeckle
DHX16	SF3B6	9606.ENSP00000365625	9606.ENSP00000233468	0	0.800	0	0	0.800	notSpeckle	notSpeckle
DHX16	SYF2	9606.ENSP00000365625	9606.ENSP00000236273	0	0.788	0	0	0.788	notSpeckle	notSpeckle
DHX16	SNRPB2	9606.ENSP00000365625	9606.ENSP00000246071	0	0.845	0.900	0	0.983	notSpeckle	notSpeckle
DHX16	LSM8	9606.ENSP00000365625	9606.ENSP00000249299	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	LSM7	9606.ENSP00000365625	9606.ENSP00000252622	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	SNRPA1	9606.ENSP00000365625	9606.ENSP00000254193	0	0.863	0.900	0	0.985	notSpeckle	notSpeckle
DHX16	PRPF38A	9606.ENSP00000365625	9606.ENSP00000257181	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	SNW1	9606.ENSP00000365625	9606.ENSP00000261531	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX16	SNRNP40	9606.ENSP00000365625	9606.ENSP00000263694	0	0.803	0	0	0.803	notSpeckle	notSpeckle
DHX16	PRPF6	9606.ENSP00000365625	9606.ENSP00000266079	0	0.181	0.900	0	0.914	notSpeckle	notSpeckle
DHX16	SNRPF	9606.ENSP00000365625	9606.ENSP00000266735	0	0.943	0.900	0	0.994	notSpeckle	notSpeckle
DHX16	MFAP1	9606.ENSP00000365625	9606.ENSP00000267812	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	TXNL4A	9606.ENSP00000365625	9606.ENSP00000269601	0	0.059	0.900	0	0.901	notSpeckle	notSpeckle
DHX16	SF3B4	9606.ENSP00000365625	9606.ENSP00000271628	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	SNRPG	9606.ENSP00000365625	9606.ENSP00000272348	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
DHX16	ZMAT2	9606.ENSP00000365625	9606.ENSP00000274712	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	SNIP1	9606.ENSP00000365625	9606.ENSP00000296215	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	SNRPD1	9606.ENSP00000365625	9606.ENSP00000300413	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
DHX16	SRRM2	9606.ENSP00000365625	9606.ENSP00000301740	0	0.932	0.900	0	0.992	notSpeckle	notSpeckle
DHX16	LSM3	9606.ENSP00000365625	9606.ENSP00000302160	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	SF3B3	9606.ENSP00000365625	9606.ENSP00000305790	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	SART1	9606.ENSP00000365625	9606.ENSP00000310448	0	0.169	0.900	0	0.913	notSpeckle	notSpeckle
DHX16	PRPF3	9606.ENSP00000365625	9606.ENSP00000315379	0	0.180	0.900	0	0.914	notSpeckle	notSpeckle
DHX16	SNRNP200	9606.ENSP00000365625	9606.ENSP00000317123	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
DHX16	SF3B2	9606.ENSP00000365625	9606.ENSP00000318861	0	0.983	0.900	0	0.998	notSpeckle	notSpeckle
DHX16	MAGOHB	9606.ENSP00000365625	9606.ENSP00000319240	0	0.056	0.900	0	0.901	notSpeckle	notSpeckle
DHX16	PRPF31	9606.ENSP00000365625	9606.ENSP00000324122	0	0.182	0.900	0	0.914	notSpeckle	notSpeckle
DHX16	SRRM1	9606.ENSP00000365625	9606.ENSP00000326261	0	0.804	0	0	0.804	notSpeckle	notSpeckle
DHX16	SF3B1	9606.ENSP00000365625	9606.ENSP00000335321	0	0.956	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	RBMX2	9606.ENSP00000365625	9606.ENSP00000339090	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	SNRPD2	9606.ENSP00000365625	9606.ENSP00000342374	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
DHX16	XAB2	9606.ENSP00000365625	9606.ENSP00000351137	0	0.981	0	0	0.981	notSpeckle	notSpeckle
DHX16	SF3B5	9606.ENSP00000365625	9606.ENSP00000356541	0	0.955	0.900	0	0.995	notSpeckle	notSpeckle
DHX16	RNF113A	9606.ENSP00000365625	9606.ENSP00000360497	0	0.938	0.900	0	0.993	notSpeckle	notSpeckle
DHX16	SF3A3	9606.ENSP00000365625	9606.ENSP00000362110	0	0.874	0.900	0	0.986	notSpeckle	notSpeckle
DHX16	PPIL1	9606.ENSP00000365625	9606.ENSP00000362803	0	0.817	0	0	0.817	notSpeckle	notSpeckle
DHX16	PRPF4	9606.ENSP00000365625	9606.ENSP00000363313	0	0.156	0.900	0	0.911	notSpeckle	notSpeckle
DHX16	LSM2	9606.ENSP00000365625	9606.ENSP00000364813	0	0.667	0.900	0	0.965	notSpeckle	notSpeckle
DHX16	ISY1-RAB43	9606.ENSP00000365625	9606.ENSP00000411822	0	0.868	0	0	0.868	notSpeckle	notSpeckle
DHX16	WBP4	9606.ENSP00000365625	9606.ENSP00000368801	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	LSM4	9606.ENSP00000365625	9606.ENSP00000469468	0	0	0.900	0	0.900	notSpeckle	notSpeckle
DHX16	SMU1	9606.ENSP00000365625	9606.ENSP00000380336	0	0.130	0.900	0	0.909	notSpeckle	notSpeckle
DHX16	IK	9606.ENSP00000365625	9606.ENSP00000396301	0	0.129	0.900	0	0.909	notSpeckle	notSpeckle
DHX16	NHP2L1	9606.ENSP00000365625	9606.ENSP00000383949	0	0.151	0.900	0	0.911	notSpeckle	notSpeckle
DHX16	PLRG1	9606.ENSP00000365625	9606.ENSP00000424417	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX16	LSM5	9606.ENSP00000365625	9606.ENSP00000410758	0	0.670	0.900	0	0.965	notSpeckle	notSpeckle
DHX16	LSM6	9606.ENSP00000365625	9606.ENSP00000422392	0	0.668	0.900	0	0.965	notSpeckle	notSpeckle
DHX16	SNRPB	9606.ENSP00000365625	9606.ENSP00000412566	0	0.871	0.900	0	0.986	notSpeckle	notSpeckle
DHX16	SNRPE	9606.ENSP00000365625	9606.ENSP00000400591	0	0.941	0.900	0	0.993	notSpeckle	notSpeckle
DHX16	EFTUD2	9606.ENSP00000365625	9606.ENSP00000392094	0	0.965	0.900	0	0.996	notSpeckle	notSpeckle
DHX16	PRPF8	9606.ENSP00000365625	9606.ENSP00000460348	0	0.986	0.900	0	0.998	notSpeckle	notSpeckle
DHX38	RBM22	9606.ENSP00000268482	9606.ENSP00000199814	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX38	SNRPD3	9606.ENSP00000268482	9606.ENSP00000215829	0	0.928	0	0	0.928	notSpeckle	notSpeckle
DHX38	PRPF19	9606.ENSP00000268482	9606.ENSP00000227524	0	0.980	0	0	0.980	notSpeckle	notSpeckle
DHX38	SYF2	9606.ENSP00000268482	9606.ENSP00000236273	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX38	SNRPA	9606.ENSP00000268482	9606.ENSP00000243563	0	0.707	0	0	0.707	notSpeckle	notSpeckle
DHX38	SRSF6	9606.ENSP00000268482	9606.ENSP00000244020	0	0.154	0.800	0	0.823	notSpeckle	notSpeckle
DHX38	SNRPB2	9606.ENSP00000268482	9606.ENSP00000246071	0	0.938	0	0	0.938	notSpeckle	notSpeckle
DHX38	SNRPA1	9606.ENSP00000268482	9606.ENSP00000254193	0	0.955	0	0	0.955	notSpeckle	notSpeckle
DHX38	PPIG	9606.ENSP00000268482	9606.ENSP00000260970	0	0.817	0	0	0.817	notSpeckle	notSpeckle
DHX38	SNW1	9606.ENSP00000268482	9606.ENSP00000261531	0	0.982	0	0	0.982	notSpeckle	notSpeckle
DHX38	SNRNP40	9606.ENSP00000268482	9606.ENSP00000263694	0	0.858	0	0	0.858	notSpeckle	notSpeckle
DHX38	SNRPF	9606.ENSP00000268482	9606.ENSP00000266735	0	0.908	0	0	0.908	notSpeckle	notSpeckle
DHX38	UPF3B	9606.ENSP00000268482	9606.ENSP00000276201	0	0	0.800	0	0.800	notSpeckle	notSpeckle
DHX38	SRSF11	9606.ENSP00000268482	9606.ENSP00000359988	0	0.103	0.800	0	0.812	notSpeckle	notSpeckle
DHX38	PPIL1	9606.ENSP00000268482	9606.ENSP00000362803	0	0.817	0	0	0.817	notSpeckle	notSpeckle
DHX38	U2AF2	9606.ENSP00000268482	9606.ENSP00000307863	0	0.150	0.800	0	0.822	notSpeckle	notSpeckle
DHX38	SRSF4	9606.ENSP00000268482	9606.ENSP00000362900	0	0.154	0.800	0	0.823	notSpeckle	notSpeckle
DHX38	SNRPB	9606.ENSP00000268482	9606.ENSP00000412566	0	0.871	0	0	0.871	notSpeckle	notSpeckle
DHX38	SNRPG	9606.ENSP00000268482	9606.ENSP00000272348	0	0.906	0	0	0.906	notSpeckle	notSpeckle
